,Objeto,Descrição,UF,Nome Órgão Superior,count,min,max,mean,std
19940,"Objeto: Pregão Eletrônico -  Aquisição de Gêneros Alimentícios e materiais de embalagem e acondicionamento, para atender às necessidades do Centro de Preparação de Oficiais da Reserva e Colégio Militar de Belo Horizonte (CPOR/CM-BH) e Organizações Militares da Guarnição de Belo Horizonte e Sete Lagoas -  REPUBLICAÇÃO ITENS FRACASSADOS/CANCELADOS.",LEGUME IN NATURA,MG,Ministério da Defesa,27,0.83,15.55,3.6551851851851853,3.867247451224559
48537,Objeto: Pregão Eletrônico -  Aquisição de materiais para instalações hidrossanitárias,CONEXÃO HIDRÁULICA,RS,Ministério da Educação,27,0.42,27.55,6.285925925925926,7.961496409044287
93086,"Objeto: Pregão Eletrônico -  O objeto da presente licitação é a escolha da proposta mais vantajosa para a AQUISIÇÃO DE MEDICAMENTOS PARA ENFRENTAMENTO COVID-19 E MATERIAL DE CONSUMO LABORATORIAL, conforme condições, quantidades e exigências estabelecidas no edital e seus anexos.",ANTIBIOGRAMA,MG,Ministério da Defesa,27,0.18,0.22,0.1859259259259259,0.00930643253936151
95141,"Objeto: Pregão Eletrônico -  O objeto da presente licitação é a escolha da proposta mais vantajosa para aquisição de insumos de metalurgia em proveito desta Estação Naval do Rio Grande, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.",CONEXÃO METÁLICA,RS,Ministério da Defesa,27,3.19,73.22,18.867037037037036,14.550450908903878
66699,"Objeto: Pregão Eletrônico -  Aquisição de mobiliário de biblioteca, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.",ARMÁRIO ESTANTE,SE,Ministério da Educação,27,150.0,13600.0,3447.8166666666666,3262.2068406454314
67193,"Objeto: Pregão Eletrônico -  Aquisição de máquinas, equipamentos mecânicos em geral, insumos de refrigeração (inclusive ar-condicionado), ferramentas manuais, elétricas e seus acessórios material elétrico, carpintaria, hidráulico e de construção (insumos), conforme condições, quantidades, exigências e estimativas, estabelecidas neste instrumento.",CONEXÃO HIDRÁULICA,RS,Ministério da Defesa,27,0.73,85.58,9.453333333333333,16.21125629830183
65278,"Objeto: Pregão Eletrônico -  Aquisição de medicamentos para enfrentamento COVID-19 e material de consumo laboratorial, conforme condições, quantidades e exigências estabelecidas no edital e no apêndice  A  - relação de itens.",ANTIBIOGRAMA,MG,Ministério da Defesa,27,0.18,0.22,0.1859259259259259,0.00930643253936151
2751,"Objeto: Aquisição de livros para leitura, consulta, atualização e desempenho das atividades dos servidores lotados na Penitenciária Federal em Brasília/DF, conforme condições, quantidades e exigências estabelecidas no Aviso de Dispensa de Licitação Eletrônica.",LIVRO DIDÁTICO,AC,Ministério da Justiça e Segurança Pública,27,34.7,926.21,125.39666666666666,176.17400502387932
94966,"Objeto: Pregão Eletrônico -  O objeto da presente licitação é a escolha da proposta mais vantajosa para a eventual e futura aquisição de gêneros alimentícios, hortifrutigranjeiros, pães, leite e materiais descartáveis para fornecimento às Organizações Militares subordinadas ao Comando do 2º Distrito Naval (Com2ºDN), bem como aos navios da Marinha do Brasil em trânsito na área, conforme Termo de Referência nº 20/2021, do Centro de Intendência.",LEGUME IN NATURA,BA,Ministério da Defesa,27,1.25,12.0,3.7125925925925922,2.8130979263118348
5896,Objeto: Aquisição de uniforme,VESTUÁRIO ESPECIAL / ACESSÓRIOS,MG,Ministério da Defesa,27,12.0,240.0,74.61111111111111,65.0041911863756
13200,Objeto: Pregão Eletrônico -  Aquisic a o de material de odontologia,APLICADOR ODONTOLÓGICO,RJ,Ministério da Defesa,27,6.85,156.25,41.87666666666667,44.27932118512416
80613,"Objeto: Pregão Eletrônico -  Contração de empresa especializada na prestação de Serviços de Gestão em Metrologia, Calibração RBC e Ensaios RBLE, sem dedicação exclusiva de mão de obra para o Instituto Evandro Chagas   IEC e Centro Nacional de Primatas-CENP, em suas sedes Ananindeua e Belém","AFERICAO, CALIBRACAO E MEDICAO DE MAQUINAS / INSTRUMENTOS  /SENSORES / PADROES / EQUIPAMENTOS",PA,Ministério da Saúde,27,95.0,30000.0,2491.1196296296293,5697.174893186758
110579,Objeto: Pregão Eletrônico -  Registro de preços para eventual aquisição de gêneros alimentícios em proveito do 1º B Fv.,MISTURA ALIMENTÍCIA,SC,Ministério da Defesa,27,3.1,54.8,12.362962962962964,17.15786471716168
1606,Objeto: Aquisição de alimentos para instrução de sobrevivência na Selva.,FRUTA - XAROPE,AM,Ministério da Defesa,27,14.29,89.0,28.24296296296296,15.018315181244231
71014,Objeto: Pregão Eletrônico -  Aquisição eventual e parcelada de instrumentais cirúrgicos diversos processados e administrados pelo Centro de Materiais e Esterilização do HUSM - UPME.,PINÇA CIRÚRGICA,RS,Ministério da Educação,27,23.17,594.0,176.03777777777776,198.64117630954829
87306,"Objeto: Pregão Eletrônico -  Eventual contratação de pessoa jurídica para prestação de serviços de apoio administrativo do Instituto Federal de Educação, Ciência e Tecnologia do Tocantins",PRESTACAO DE SERVICOS DE APOIO ADMINISTRATIVO,TO,Ministério da Educação,27,25499.01,63997.33,43852.304074074076,8984.815139352217
87305,"Objeto: Pregão Eletrônico -  Eventual contratação de pessoa jurídica para prestação de serviços de apoio administrativo do Instituto Federal de Educação, Ciência e Tecnologia do Tocantins",PRESTACAO DE SERVICOS DE APOIO ADMINISTRATIVO,PR,Ministério da Educação,27,25499.01,63997.33,43852.304074074076,8984.815139352217
71013,Objeto: Pregão Eletrônico -  Aquisição eventual e parcelada de instrumentais cirúrgicos diversos processados e administrados pelo Centro de Materiais e Esterilização do HUSM - UPME.,PINÇA CIRÚRGICA,RN,Ministério da Educação,27,23.17,594.0,176.03777777777776,198.64117630954829
3475,Objeto: Aquisição de materiais para os Próprios Nacionais Residenciais funcionais administrados pelo Ministério da Defesa.,CONJUNTO ROUPA DE CAMA,AC,Ministério da Defesa,27,121.73,499.74,347.09777777777776,169.89853282594956
39590,Objeto: Pregão Eletrônico -  Aquisição de insumos biológicos para atender as demandas das disciplinas de graduação para o semestre letivo 2021/2.,MEIO DE CULTURA,MG,Ministério da Educação,27,220.0,637.99,319.7774074074074,89.23355317508492
21342,"Objeto: Pregão Eletrônico -  Aquisição de INSUMOS DA VASCULAR E ENDOVASCULAR, a fim de abastecer o Complexo Hospitalar do Ceará (CH-UFC/Ebserh), UASG 155020, mediante licitação na modalidade Pregão Eletrônico para Sistema de Registro de Preços (SRP) cujo critério de julgamento será do tipo menor preço com validade de 12 (doze) meses, conforme condições, quantidades, exigências e estimativas estabelecidas em edital.",ENDOPRÓTESE VASCULAR,CE,Ministério da Educação,27,2014.0,13850.0,9097.481481481482,4464.347814978736
99918,"Objeto: Pregão Eletrônico -  REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS DE CONSUMO (álcool, algodão, mini-isolador, detergente líquido, luvas, máscara...), destinados ao Biotério Central da UFSM",VARETA DE VIDRO,RN,Ministério da Educação,27,1.68,2931.4,565.0400000000001,812.3831184238136
110580,Objeto: Pregão Eletrônico -  Registro de preços para eventual aquisição de gêneros alimentícios em proveito do 1º B Fv.,MOLHO DE MESA,SC,Ministério da Defesa,27,2.2,32.93,7.443333333333333,6.0930856146694925
91846,Objeto: Pregão Eletrônico -  Material odontológico para a UFRGS,BANDA ORTODÔNTICA,RS,Ministério da Educação,27,9.1,9.5,9.283333333333333,0.1331569345951209
78732,"Objeto: Pregão Eletrônico -  Contratação de empresa para realização de dedetização, descupinização e desratização para atender as necessidades do CFRON RR/7  BIS.",DESINSETIZACAO / DESRATIZACAO / DEDETIZACAO,PB,Ministério da Defesa,26,0.4,24.9,4.259615384615385,8.120332742329825
75545,"Objeto: Pregão Eletrônico -  Aquisição, por meio de Sistema de Registro de Preços, de fornecimento, carga, transporte e descarga de máquinas pesadas, em atendimento às necessidades de Desenvolvimento Regional de Estados, Municípios e do Distrito Federal, conforme condições, quantidades e exigências estabelecidas no Termo de Referência.",MOTONIVELADORA,AC,Ministério do Desenvolvimento Regional,26,627500.0,819500.0,725840.1153846154,48095.82956833319
92929,"Objeto: Pregão Eletrônico -  O objeto da presente licitação é Registro de Preços para eventuais Aquisição de Gêneros Alimentícios (QS), por meio do Sistema de Registro de Preços   SRP, do tipo menor preço por item, para atender às necessidades da Academia Militar das Agulhas Negras - AMAN, conforme condições e especificações constantes neste Edital e seus Anexos.",CARNE BOVINA IN NATURA,RJ,Ministério da Defesa,26,21.88,52.79,33.25730769230769,8.88101821085502
75900,"Objeto: Pregão Eletrônico -  Cessão de uso de fração de bem público a título oneroso, de uma área de 67,8 m² para instalação de uma lanchonete/restaurante na área do Hospital de Aeronáutica dos Afonsos (HAAF), localizada na Avenida Marechal Fontenelle, nº 1.628, Campo dos Afonsos   Rio de Janeiro - RJ.",BEBIDAS NÃO ALCOÓLICAS,RJ,Ministério da Defesa,26,0.98,5.38,2.7142307692307694,1.1674319614501674
44475,"Objeto: Pregão Eletrônico -  Aquisição de materiais de consumo para a Subdivisão de Metrologia do Parque de Material de Eletrônica da Aeronáutica do Rio de Janeiro, conforme condições, quantidades e exigências estabelecidas neste  Edital e seus anexos",CORREIA TRANSMISSÃO,RJ,Ministério da Defesa,26,19.99,111.5,52.03153846153846,25.962180600605592
77298,"Objeto: Pregão Eletrônico -  Contratação de empresa especializada na prestação de serviços continuados com mão de obra exclusiva de Apoio Administrativo, Assistente Administrativo II e Motorista, a serem executados nas dependências do Instituto Chico Mendes de Conservação da Biodiversidade (ICMBio).",PAGAMENTO DESPESA COM PESSOAL,AC,Ministério do Meio Ambiente,26,336.3,672.6,478.58076923076925,169.43852459043848
77304,"Objeto: Pregão Eletrônico -  Contratação de empresa especializada na prestação de serviços continuados com mão de obra exclusiva de Apoio Administrativo, Assistente Administrativo II, Bibliotecário, Contador, Gerente de Frota e Motorista, a serem executados nas dependências do Instituto Chico Mendes de Conservação da Biodiversidade (ICMBio), conforme condições, quantidades e exigências estabelecidas no Edital e em seus anexos.",PAGAMENTO DESPESA COM PESSOAL,AC,Ministério do Meio Ambiente,26,336.3,672.6,478.58076923076925,169.43852459043848
78733,"Objeto: Pregão Eletrônico -  Contratação de empresa para realização de dedetização, descupinização e desratização para atender as necessidades do CFRON RR/7  BIS.",DESINSETIZACAO / DESRATIZACAO / DEDETIZACAO,RR,Ministério da Defesa,26,0.4,24.9,4.259615384615385,8.120332742329825
99775,"Objeto: Pregão Eletrônico -  REGISTRO DE PREÇO PARA AQUISIÇÃO DE MATERIAIS E INSUMOS DE USO ODONTOLÓGICO, ORTODÔNTICO E MÉDICO-HOSPITALAR, conforme condições, quantidades e exigências estabelecidas neste instrumento e no APÊNDICE  A  - RELAÇÃO DE ITENS.",ARCO ORTODÔNTICO INTRAORAL,MG,Ministério da Defesa,26,7.07,17.64,9.275,2.8487881634126464
108374,"Objeto: Pregão Eletrônico -  Registro de preços para a eventual e futura Aquisição de Gêneros de Alimentação, Gás Liquefeito de Petróleo, Carvão Vegetal e demais materiais de consumo para o serviço de aprovisionamento, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos, fins a atender as necessidades do 47  Batalhão de Infantaria.",FRUTA,MS,Ministério da Defesa,26,1.78,39.0,7.930384615384615,7.166110510322449
37050,Objeto: Pregão Eletrônico -  Aquisição de gêneros alimentícios de Quantitativo de Rancho e carvão vegetal.,LEGUME IN NATURA,SC,Ministério da Defesa,26,2.66,19.93,6.372692307692308,4.702010257489711
36025,"Objeto: Pregão Eletrônico -  Aquisição de ferramentas mecânicas,conforme edital anexado",CONJUNTO FERRAMENTAS,RJ,Ministério da Economia,26,4.77,3474.21,319.1161574074074,786.9669430881191
82929,"Objeto: Pregão Eletrônico -  Eventual aquisição de equipamentos de engenharia e viaturas, que serão empregados pelas Unidades de Engenharia, nas obras de Cooperação e no apoio às operações militares",EQUIPAMENTO MOVIMENTAÇÃO DE TERRA,SC,Ministério da Defesa,26,59613.0,1163673.83,647442.5257692308,313966.1480576333
57313,Objeto: Pregão Eletrônico -  Aquisição de material de obra.,CABO ELÉTRICO FLEXÍVEL,RJ,Ministério da Defesa,26,92.77,747.0,272.51730769230767,183.0878421645237
71143,"Objeto: Pregão Eletrônico -  Aquisição eventual e parcelada de materiais, insumos e reagentes de uso nas rotinas de diagnóstico executadas Laboratório de Microbiologia do Hospital Universitário da Universidade Federal de Santa Maria - HUSM-UFSM",MEIO DE CULTURA,RN,Ministério da Educação,26,2.5,450.0,176.34,147.15405002921258
77292,"Objeto: Pregão Eletrônico -  Contratação de empresa especializada na prestação de serviços continuados com mão de obra exclusiva de Apoio Administrativo e Motorista, a serem executados nas dependências do Instituto Chico Mendes de Conservação da Biodiversidade (ICMBio).",PAGAMENTO DESPESA COM PESSOAL,AC,Ministério do Meio Ambiente,26,336.3,672.6,478.58076923076925,169.43852459043848
71144,"Objeto: Pregão Eletrônico -  Aquisição eventual e parcelada de materiais, insumos e reagentes de uso nas rotinas de diagnóstico executadas Laboratório de Microbiologia do Hospital Universitário da Universidade Federal de Santa Maria - HUSM-UFSM",MEIO DE CULTURA,RS,Ministério da Educação,26,2.5,450.0,176.34,147.15405002921258
71665,"Objeto: Pregão Eletrônico -  Aquisição futura de materiais e insumos de uso odontológico, ortodôntico e médico-hospitalar",ARCO ORTODÔNTICO INTRAORAL,MG,Ministério da Defesa,26,7.07,17.64,9.275,2.8487881634126464
53947,Objeto: Pregão Eletrônico -  Aquisição de material de consumo para Cirurgia Cardíaca.,PRÓTESE CARDÍACA,RJ,Ministério da Defesa,26,1500.0,30100.0,6169.326923076923,7325.706640239298
85063,"Objeto: Pregão Eletrônico -  Eventual aquisição de material de consumo (material elétrico), visando atender as necessidades do Ifes/Campus de Alegre (órgão gerenciador), através da Coordenadoria de Serviços Auxiliares e Transportes, conforme detalhamentos constantes no Edital e Termo de Referência.",CABO ELÉTRICO FLEXÍVEL,ES,Ministério da Educação,26,1.37,188.96,15.827307692307691,36.2109627110567
105405,"Objeto: Pregão Eletrônico -  Registro de prec os para materiais para cirurgias ortope dicas, para atender a s necessidades do HOSPITAL DE AERONA UTICA DE RECIFE.",PLACA ORTOPÉDICA - PEQUENOS E GRANDES FRAGMENTOS,PE,Ministério da Defesa,26,1696.67,7275.25,3621.9192307692306,1307.8023098310327
67547,"Objeto: Pregão Eletrônico -  Aquisição de placas eletrônicas de desenvolvimento com dispositivos FPGA, componentes eletrônicos, material de infraestrutura elétrica e de dados, e outros para atender às demandas do campus Bom Jesus do Itabapoana do IF Fluminense.",CAPACITOR FIXO CERÂMICO,RJ,Ministério da Educação,26,0.05,0.15,0.09846153846153846,0.029215380564669383
103133,Objeto: Pregão Eletrônico -  Registro de Preços para aquisição de gêneros alimentícios de padaria,PÃO,AC,Ministério da Defesa,26,0.99,33.58,8.157692307692308,7.249320137884549
33079,"Objeto: Pregão Eletrônico -  Aquisição de baterias, filtros, lubrificantes (automotivos e novos) e pneus.",PNEU VEÍCULO AUTOMOTIVO,SC,Ministério da Defesa,26,340.0,3918.0,999.8353846153847,834.5874891620687
11859,Objeto: Pregão Eletrônico -  Aquisic a o de materiais de cirurgia ortope dica.,PARAFUSO ÓSSEO - MINI E MICRO FRAGMENTOS,RJ,Ministério da Defesa,26,250.0,4897.0,1258.8742307692307,1118.695985551653
77077,"Objeto: Pregão Eletrônico -  Contratação de empresa especializada em prestação de serviço de telecomunicações móveis, através de Serviço Móvel Pessoal - SMP, para uso nos dispositivos de coleta do IBGE e em minimodens em todo o território nacional, sem custo adicional por deslocamento, com prestação do serviço de forma ininterrupta, em planos de serviços pós-pago, como fornecimento de SIM Cards de triplo corte.",ACESSO A INTERNET MOVEL (BANDA LARGA),RJ,Ministério da Economia,26,33.6,452.13000000000005,220.0773076923077,183.47596844399416
3191,Objeto: Aquisição de materiais de origem vegetal (Frutas).,FRUTA,RO,Ministério da Defesa,26,1.2,24.0,8.606923076923078,8.296707669542547
