,Descrição,UF,count,min,max,mean,std
4096,ASSINATURA DE ENTRONCAMENTO DIGITAL BIDIRECIONAL E1,RO,6,1164.0,1187.94,1179.96,12.362562841094103
17278,DISCO CORTE,PA,6,4.0,167.19,62.525,80.3038130477003
28872,LÁPIS PRETO,SP,6,0.23,19.0,5.246088888888889,7.331738060019653
10906,CEFTIOFUR,MG,6,15.74,60.0,36.61333333333334,22.916800532942347
28874,LÂMINA,AC,6,400.0,2830.0,1139.8966666666668,879.8626984175808
25592,HOMOGENEIZADOR,RJ,6,4174.0,20200.0,11791.333333333334,7193.209316200014
45004,TERMINAL ELÉTRICO,AM,6,1.75,14.0,7.888333333333333,5.645442114366834
16363,DESENTUPIDOR VASO SANITÁRIO,SP,6,5.0,24.07,10.618333333333334,7.264564451270748
10901,CEFTAZIDIMA,RN,6,12.0,668.53,338.9348333333333,355.9842868107617
28857,LÁPIS PRETO,MG,6,0.25,15.81,2.986666666666667,6.284701000578044
4094,ASSINATURA DE ENTRONCAMENTO DIGITAL BIDIRECIONAL E1,PR,6,499.0,1250.0,932.7716666666666,324.22027206309394
48344,ÁCIDO FÓLICO,SP,6,0.06,6.23,2.9966666666666666,3.2222393869274617
28866,LÁPIS PRETO,RN,6,0.2,32.09,10.475,15.790852731882467
30572,MEMÓRIA PORTÁTIL MICROCOMPUTADOR,PI,6,17.995,40.0,24.463333333333335,8.088585578867708
41357,RÉGUA COMUM,RS,6,0.69,4.510000000000001,2.495,1.4799290523535242
43932,SUPORTE,SP,6,12.53,198.0,94.32666666666667,85.12361309687617
21781,FILTRO DE ÁGUA,CE,6,98.01,185.0,137.98,30.420370148964327
17260,DISCO COMPACTO - CD/DVD,RN,6,1.5,142.16,58.46,64.17335272525506
5155,BANHO ULTRASSÔNICO,BA,6,1061.6,2448.7,2019.033333333333,660.7145031453953
30169,MATERIAL PEDAGÓGICO,AL,6,157.25,342.25,221.38333333333333,93.68138911580394
39738,REAGENTE PARA DIAGNÓSTICO CLÍNICO 3,SP,6,17.330000000000002,219.47,86.765,78.74767469582832
38622,PROPOFOL,RN,6,10.0,189.38,75.63166666666666,87.66708217265285
34610,PARAFUSO,ES,6,0.96,1.7,1.3233333333333333,0.3107195949190631
38783,PROTETOR OCULAR,RJ,6,6.0,35.9,22.933333333333334,13.32076073903689
30567,MEMÓRIA PORTÁTIL MICROCOMPUTADOR,MS,6,20.0,54.18,31.496666666666666,11.776861494756005
28039,LIQUIDIFICADOR INDUSTRIAL,AC,6,420.0,799.78,642.0966666666667,163.87357574260304
16410,DESINFETANTE,BA,6,2.7,260.0,110.86833333333334,110.8285075992033
37925,PREDNISONA,RS,6,0.079,1.2,0.3765,0.4225464471510794
11018,CERA,AC,6,3.35,21.0,10.286666666666667,6.8112044945565
46211,TRANSPORTE DE MUDANCA - INTERESTADUAL,SP,6,179.0,669.0,426.6666666666667,185.40945678866186
21678,FILME PLÁSTICO,PR,6,141.1075,1684.54,617.3762499999999,665.804739495278
2240,AMACIANTE DE ROUPA,RN,6,4.5,142.0,31.27333333333333,54.307178776536226
47190,VALPROATO DE SÓDIO,BA,6,0.6,4.95,2.81,2.319396473223153
26162,INSTRUMENTAL P/ ENDOSCÓPIO,MS,6,38.0,100.0,53.166666666666664,25.28570083400234
30145,MATERIAL P/ VNI - CPAP / BIPAP,PI,6,16.0,1420.0,613.4616666666667,622.6173229333301
34609,PARAFUSO,CE,6,9.33,38.67,22.535,11.347166606690854
16691,DETERGENTE,SE,6,1.37,24.5,12.911666666666667,12.513313576613776
22962,FORMA,BA,6,5.779999999999999,59.0,28.845,17.16511782656909
13608,COMPRESSOR REFRIGERAÇÃO,MG,6,503.83,996.0,647.6866666666666,190.1692153495583
21067,FARELO,PB,6,2.69,188.0,117.80833333333334,70.30695482430359
11111,CEREAL PREPARADO,CE,6,3.0,27.19,16.276666666666667,8.725988005186958
24672,GRAMPO,MG,6,13.8,24.0,20.166666666666668,3.6883094591786447
25980,INDUZIDO DO GERADOR ELETRICO,RS,6,190.0,400.0,331.5,85.02646646780049
26139,INSTALAÇÃO E MONTAGEM / DESMONTAGEM - REMANEJAMENTO COM TRANSPORTE DE MAQUINAS / EQUIPAMENTOS,AL,6,3523.77,5022.41,4076.3933333333334,736.2332230663507
28661,LUVA ELETRODUTO,BA,6,0.95,4.6,2.43,1.495071904625326
14486,CONJUNTO FERRAMENTAS,AM,6,100.0,499.99,239.88166666666666,161.94517966480714
10642,CATETER OXIGENOTERAPIA,PI,6,0.9,1.08,0.9816666666666668,0.07440878084384042
24985,GUIA P/ INTUBAÇÃO TRAQUEAL,SE,6,23.0,84.91,36.151666666666664,24.058470788199873
2439,AMOXICILINA,SE,6,0.2,26.4,9.383333333333333,11.8653877587994
48928,ÓCULOS PROTEÇÃO,PI,6,2.99,18.0,7.509,5.630589134362407
33304,OMEPRAZOL,AM,6,0.12,27.0,7.003333333333334,11.358150671067305
22899,FONTE ALIMENTAÇÃO,PB,6,74.0,899.5,381.71166666666664,294.4812372574298
6088,BISCOITO,PA,6,1.95,4.85,3.936666666666667,1.2040542623431332
19410,ESCOVA DE ROBSON,AC,6,1.16,3.1,1.95,0.9474808705192945
5069,BANDEJA LABORATÓRIO,RJ,6,27.0,1197.0,404.4683333333333,565.8031801047663
2446,AMPICILINA,AC,6,2.5,18.0,7.548333333333333,6.34914298678701
23061,FORNECIMENTO DE REFEICOES / LANCHES / SALGADOS / DOCES,MT,6,5.9,47.91,14.534999999999998,16.486574841367137
5404,BASE PARA CARIMBO,RS,6,4.0,14.0,10.666666666666666,5.163977794943222
5067,BANDEJA LABORATÓRIO,MG,6,10.0,25.61,19.151666666666667,5.800760007677154
11924,CILINDRO GÁS,SP,6,110.0,1800.0,682.2266666666667,671.4470423396523
10628,CATETER MULTIPOLAR TERAPÊUTICO,BA,6,2300.0,5000.0,3556.6366666666668,1135.093723032009
48272,ÁCIDO CÍTRICO,PE,6,25.0,67.65,46.32500000000001,23.360367077595335
34533,PAQUÍMETRO DIGITAL,RO,6,200.0,336.49,222.74833333333333,55.721809165412665
46924,TUBO SUPRAGLÓTICO,RN,6,171.0,286.0,243.94500000000002,40.02901635064245
2018,ALICATE USO MÉDICO,RO,6,297.0,575.9,482.93333333333334,144.02334070096646
41119,ROLAMENTO DE ESFERA,PB,6,77.5,77.5,77.5,0.0
10673,CATETER P/ INTERVENÇÃO,RS,6,75.0,14700.0,4664.650000000001,5122.576571902074
47223,VANCOMICINA CLORIDRATO,MG,6,3.49,68.0,18.535,24.54422111210702
48280,ÁCIDO DICLOROISOCIANÚRICO (DCIA),RN,6,176.0,316.79,227.56333333333336,69.39366560909338
22909,FONTE ALIMENTAÇÃO,SP,6,1.5033500000000002,164.22,82.767225,52.13919381045079
2411,AMORTECEDOR DE VIBRACAO ( FERRAGEM ),AC,6,45.0,285.0,102.47666666666667,91.28847302188083
11376,CHAMADAS NACIONAIS FIXO-MOVEL - STFC-LDN-FM (VC2 E VC3),RO,6,3.4,3.52,3.48,0.061967733539318726
24467,GORDURA VEGETAL,BA,6,5.3,14.62,11.588333333333333,4.562965775311783
26803,JOGO DE FERRAMENTA,RR,6,42.53,7389.99,1441.7533333333333,2925.654305612108
24818,GRAVATA,AC,6,12.89,35.0,25.485,8.356347886487253
29224,MACARRÃO,MT,6,2.89,29.99,8.869583333333333,10.478997139119118
32853,NISTATINA,AM,6,4.36,5.0,4.758333333333334,0.24943268965126936
44428,TAMPÃO CONEXÃO,AC,6,0.43,59.0,12.87,23.035064575555243
10660,CATETER P/ HEMODINÂMICA,PI,6,36.0,190.0,86.66666666666667,76.26969690949785
39399,RADIADOR - VEÍCULO,RS,6,15797.2,19997.5,18571.2,1734.9811929816424
41121,ROLAMENTO DE ESFERA,RR,6,77.5,77.5,77.5,0.0
12389,CLIPE,MG,6,1.94,9.57,5.205,2.996643121894898
38411,PROBIÓTICO,MG,6,0.57,29.51,5.735,11.652437942336359
33297,OLMESARTANA MEDOXOMILA,RJ,6,1.04,1.04,1.04,0.0
17420,DISJUNTOR BAIXA TENSÃO,GO,6,22.8475,300.0,155.53916666666666,124.28117162976325
560,ACESSÓRIO ORTODÔNTICO,AC,6,6.39,31.63,15.713333333333333,12.389299684270563
1463,AGULHA,PR,6,33.16,1938.95,465.93833333333333,755.2104524810729
16722,DETERGENTE ENZIMÁTICO,RS,6,0.1172,131.0,66.3612,47.95210744732707
23059,FORNECIMENTO DE REFEICOES / LANCHES / SALGADOS / DOCES,MG,6,4.32,1484023.0,247346.43499999997,605845.3122324165
38412,PROBIÓTICO,MS,6,0.89,69.9,14.983333333333334,27.35495762502049
26140,INSTALAÇÃO E MONTAGEM / DESMONTAGEM - REMANEJAMENTO COM TRANSPORTE DE MAQUINAS / EQUIPAMENTOS,MS,6,3523.77,5022.41,4076.3933333333334,736.2332230663507
30733,MESA COPA/COZINHA,PI,6,1244.45,2994.9,2356.25,864.3712130791955
19317,ESCITALOPRAM OXALATO,RS,6,0.14,47.77,8.203333333333333,19.384180835585152
29280,MADEIRA CONSTRUÇÃO,RO,6,54.0,280.0,139.03333333333333,82.87247230936619
24984,GUIA P/ INTUBAÇÃO TRAQUEAL,RS,6,46.75,75.0,55.553333333333335,12.672492519889945
46926,TUBO SUPRAGLÓTICO,RS,6,18.5,171.0,44.083333333333336,62.176697135395244
32178,MULTÍMETRO,AC,6,62.53714285714285,911.89,427.91285714285715,319.5012015588533
40342,REGISTRO PRESSÃO,RO,6,6.07,37.4,26.188333333333333,14.945612622661764
48259,ÁCIDO CLORÍDRICO,RO,6,134.0,134.0,134.0,0.0
43460,SORO,SP,6,9.36,1386.0,247.13,558.0109323660246
11128,CERTIFICADO,AC,6,49.0,72.0,62.20333333333334,10.35949162201827
42595,SERVICOS DE DIGITALIZACAO / INDEXACAO DE DOCUMENTOS,AC,6,0.08,1140500.0,380347.325,588811.7987406874
12417,CLIPE USO CIRÚRGICO,PI,6,20.0,399.0,91.64999999999999,151.54027517462148
30138,MATERIAL P/ VNI - CPAP / BIPAP,AM,6,200.0,1110.0,627.0133333333333,409.2674045494787
23223,FOSFATO DE POTÁSSIO,SP,6,0.06,2.4,1.0866666666666667,1.0697787933337746
21849,FILTRO LINHA,SE,6,25.0,97.99,44.56,27.173352387955372
44830,TELEVISOR,PI,6,1299.99,4210.0,2935.0983333333334,1138.6011946316703
41287,ROÇADEIRA MANUAL,BA,6,1.0,2999.0,1577.6666666666667,1152.7675683617522
10584,CATETER BALÃO,CE,6,13.53,926.67,290.03333333333336,320.68188072709484
16734,DETERGENTE LIMPEZA VEÍCULO,RJ,6,4.99,30.0,15.938333333333333,8.632013476974343
40086,REFIL,RR,6,20.9,191.5,126.87833333333333,74.67825933072267
10581,CATETER ASPIRAÇÃO TRAQUEAL,SE,6,0.51,0.63,0.5616666666666666,0.04400757510550505
15532,CUBA USO HOSPITALAR,RN,6,14.49,90.93,36.855,27.963090494435697
1960,ALICATE PARA CLIMPAR,AC,6,27.81,175.0,94.59666666666665,51.55748817258912
8082,CADEIRA DE RODAS,PR,6,367.48,1699.0,1043.4133333333332,445.7304713239456
32179,MULTÍMETRO,AL,6,69.0,888.0,343.02833333333336,285.0282960280727
32042,MOTOSERRA INDUSTRIAL,MT,6,948.0,4375.0,2450.9983333333334,1473.356237987496
24620,GRAMPEADOR,PI,6,8.41,60.0,25.795,18.154317117424164
11126,CEREAL PREPARADO,SP,6,0.7,19.95,10.42,6.21453779455882
7495,BURETA,RO,6,65.0,65.0,65.0,0.0
17132,DIMETILSULFÓXIDO (DMSO),MG,6,1.945,309.0,155.2525,146.28541977073448
39269,QUADRO BRANCO,PE,6,136.51,1161.0,780.9499999999999,370.96505511975107
2459,AMPICILINA,RN,6,2.277,11.5,5.417833333333334,3.9976673406708905
43918,SUPORTE,CE,6,10.0,109.28,70.05333333333333,45.1202458622143
12403,CLIPE,SE,6,1.7,3.45,2.4266666666666663,0.6518179704999447
33313,OMEPRAZOL,PB,6,0.08,34.28,10.913333333333334,13.658560197424421
33314,OMEPRAZOL,PE,6,0.11,29.04,11.767708333333333,13.226420207690992
47230,VANCOMICINA CLORIDRATO,RS,6,3.96,11.25,5.82,2.7020806797725343
43225,SOLUÇÃO PADRÃO,RN,6,4.19,265.0,127.13666666666666,100.7912961850708
34667,PARAFUSO COM BUCHA E PORCA,RS,6,2.4,330.0,61.14666666666667,131.73786739835538
12407,CLIPE PARA ANEURISMA,CE,6,850.0,850.0,850.0,0.0
25064,GÁS REFINO DE PETRÓLEO,SC,6,5.47,350.0,131.04666666666665,160.0853139631074
22883,FONE OUVIDO,RN,6,80.0,232.99,141.405,67.38692298955341
28917,LÂMINA BISTURI,SP,6,0.29,37.0,21.669999999999998,16.77941119348352
19217,ESCADA DOMÉSTICA,SP,6,166.0,252.77,196.79833333333332,32.811233696200254
6104,BISNAGA,RJ,6,855.0,1800.0,1260.6666666666667,408.28748041872
35626,PEÇA / ACESSÓRIO - MOTOSERRA,BA,6,1.0,3336.5,782.8616666666667,1327.7109964057188
11327,CHAMADAS INTERNACIONAIS (LDI-STFC/SMP-FM/M) - DESTINO MOVEL,RO,6,14.19,14.19,14.19,0.0
43291,SOMATOSTATINA,RJ,6,805.5200000000001,805.5200000000001,805.5200000000001,0.0
28083,LIVRO ATA,SC,6,6.7,26.22,13.693333333333333,8.00044665419792
13559,COMPRESSOR CONDICIONADOR AR,AM,6,1799.99,5044.0,2947.9933333333333,1626.021638240607
30736,MESA COPA/COZINHA,RS,6,1244.45,2994.9,2356.25,864.3712130791955
20549,ETILEFRINA CLORIDRATO,RJ,6,4.0,4.0,4.0,0.0
29284,MADEIRA CONSTRUÇÃO,SE,6,9.48,350.0,111.57666666666667,128.8455474848342
4364,AVENTAL,RR,6,8.4,20.3,15.549999999999999,5.007893768841348
32854,NISTATINA,BA,6,3.99,7.2,5.0216666666666665,1.1222195269494586
25029,GÁS COMPRIMIDO,AM,6,36.05,1090.0,218.75,427.15803281689557
5245,BARRA AÇO,MS,6,6.99,179.99,75.575,78.59581585555303
23421,FREEZER VERTICAL,MG,6,2271.32,158900.0,37145.55333333334,60667.66932049613
37679,PORTAS,GO,6,4.11,735.0,295.68333333333334,251.12141164517743
44840,TELEVISOR,TO,6,1973.1,5063.93,3337.1883333333335,1336.4585614289233
600,ACESSÓRIO PARA RADIOLOGIA,MT,6,4.29,283.08000000000004,82.37166666666668,103.19780102631388
38797,PROTETOR RADIOLÓGICO,RS,6,367.5,1385.37,631.8449999999999,381.2530820203293
28701,LUVA ISOLANTE,RS,6,198.0,551.0,414.0,138.9258795185404
40856,REVESTIMENTO CERÂMICO,RN,6,31.3,36.0,33.766666666666666,2.1096603202095516
11364,CHAMADAS NACIONAIS FIXO-FIXO STFC-LDN-FF (DEGRAUS 1 A 4),RO,6,0.9,1.14,1.0599999999999998,0.12393546707863724
1450,AGUARRÁS,RS,6,11.9,79.06,39.43833333333333,29.677329001557176
44441,TANQUE,AC,6,1150.0,1691.5,1380.5,250.06519150013662
35579,PETROLATO,BA,6,2.82,9.2,5.703333333333333,2.6472375538788855
17757,DOCE LEITE,MS,6,5.0,48.5,16.016666666666666,16.095765488682623
11365,CHAMADAS NACIONAIS FIXO-FIXO STFC-LDN-FF (DEGRAUS 1 A 4),RS,6,0.0499999999999999,0.4,0.1433333333333333,0.15121728296285009
13590,COMPRESSOR DE AR ODONTOLÓGICO,PE,6,1800.0,6500.0,2793.3333333333335,1884.5335408707022
17384,DISCO RÍGIDO REMOVÍVEL,PB,6,487.58,990.0,704.1933333333333,199.91948806123597
36107,PILHA RECARREGAVEL,CE,6,9.73,18.63,14.176666666666668,4.871084752564531
4337,AVEIA BENEFICIADA,PR,6,2.55,23.700000000000003,10.401666666666667,7.447269074410209
17386,DISCO RÍGIDO REMOVÍVEL,PI,6,88.25,881.28,514.9983333333333,365.94844786754686
17164,DIODO RETIFICADOR,RJ,6,0.11,0.24,0.18333333333333335,0.05163977794943224
40248,REFRIGERADOR EXPOSITOR,PR,6,5436.61,11000.0,7448.338333333333,2053.1318849154986
11088,CEREAL MATINAL/LANCHES,MG,6,0.06,16.51,11.818333333333333,6.362472527773042
8006,CADEADO,CE,6,10.25,20.0,15.921666666666667,3.7000184684223765
14501,CONJUNTO FERRAMENTAS,RS,6,30.33,1263.9,364.67,491.5101829260509
31943,MORFINA,AL,6,0.42,5.82,2.9149999999999996,2.171982964942405
42574,SERVICOS AUXILIARES DE TECNOLOGIA INFORMACAO E COMUNICACAO,MG,6,12709.6758,21218.28,17063.589566666666,3326.323968914627
44536,TARUGO,RJ,6,140.5,530.0,264.9166666666667,140.26703699254028
13790,CONDIMENTO*,SP,6,5.37,32.9,16.013333333333332,9.316747644251542
2301,AMIDO,AL,6,6.63,15.79,11.578333333333333,3.9229041113270493
2006,ALICATE UNIVERSAL,PR,6,23.85,39.0,34.498333333333335,5.5717157740382515
28748,LUVA PROTEÇÃO,RO,6,2.88,348.41,79.85666666666667,136.7058602499054
30657,MEROPENEM,RS,6,14.0,28.0,18.891666666666666,5.759376413003987
2008,ALICATE UNIVERSAL,RN,6,19.0,299.98999999999995,80.07666666666667,110.2144683182143
37682,PORTAS,PI,6,163.34,288.0,209.05666666666664,44.11987382877094
19066,EQUIPO,BA,6,1.2,6.34,2.13,2.064499939452651
14647,CONJUNTO NEFROSTOMIA PERCUTÂNEA,RJ,6,295.02,990.0,759.1683333333334,314.772632381957
11317,CHAMADAS INTERNACIONAIS (LDI-STFC-FF) - ORIGEM FIXO,PR,6,2.27,2.74,2.5,0.21033306920215847
10788,CAÇAROLA,RR,6,67.0,376.0,218.88333333333333,118.45995807304115
11875,CICLOSPORINA,CE,6,1.6,301.2,68.955,117.92902895385852
44637,TECLADO MICROCOMPUTADOR,MS,6,29.700000000000003,49.99,39.445,9.529387703310217
19063,EQUIPO,AC,6,1.08,24.0,10.714999999999998,11.094910094272958
10781,CAÇAROLA,PB,6,67.0,376.0,218.88333333333333,118.45995807304115
23928,GARRAFA,CE,6,4.2,31.8,16.64,8.791231995573773
16327,DESENGRIMPANTE,SP,6,6.15,30.0,18.668333333333333,10.494927187297044
13787,CONDIMENTO*,RN,6,23.5,62.74,38.845,17.97875607487904
4332,AVEIA BENEFICIADA,MS,6,4.300000000000001,11.95,6.611666666666667,2.745610436071852
11067,CERA PARA OSSO,RJ,6,2.6,3.5,3.105,0.3651711927302043
2166,ALVO DE TIRO,AM,6,1.09,3.43,2.5483333333333333,0.9466660798120247
41867,SAPATA LONA FREIO,RS,6,120.0,320.0,186.33166666666668,71.23412115458902
11876,CICLOSPORINA,MG,6,1.42,289.57,51.18333333333333,116.79623875222467
20834,EXTINTOR INCÊNDIO,SC,6,115.0,400.0,230.65,133.5662195317364
10736,CAVADEIRA ARTICULADA,MG,6,38.99,112.0,65.76166666666667,34.89641724685597
49103,ÓTICA USO MÉDICO,RJ,6,16800.0,189800.0,75039.16666666667,86949.5686111591
1453,AGULHA,AC,6,0.1789,3000.0,500.9729666666667,1224.2698055805847
27585,LEUPRORRELINA ACETATO,MG,6,191.87,343.93,288.59999999999997,75.18526930190514
47616,VERNIZ,PI,6,70.0,108.75,98.82833333333333,14.671012803029882
11372,CHAMADAS NACIONAIS FIXO-MOVEL - STFC-LDN-FM (VC2 E VC3),PE,6,0.3754,2.56,1.8318,1.1281225890832962
21832,FILTRO LINHA,AL,6,20.0,43.82,29.201666666666668,8.868466421353057
12375,CLINDAMICINA,RN,6,1.29,5.67,3.7055666666666665,1.8943069251487907
41400,RÉGUA PEDREIRO,MG,6,32.5,68.0,45.18833333333333,14.145382874516573
47214,VALVULA REGULADORA DE VAZAO,PI,6,62.0,86.0,75.77666666666666,11.080419967973535
44838,TELEVISOR,SE,6,1719.9900000000002,3200.0,2315.33,575.8851563983916
33291,OLIGONUCLEOTÍDEOS,PE,6,232.0,4990.0,2611.0,2606.06392860958
21616,FILITO,RJ,6,4.81,14.1,8.981666666666667,3.79305901175643
34559,PARACETAMOL,PB,6,0.05,1.59,0.7600000000000001,0.6704028639556965
4029,ASSADEIRA COZINHA COMERCIAL,AM,6,64.36999999999999,209.0,118.78833333333334,57.04868286530958
31930,MONTELUCASTE SÓDICO,RJ,6,0.6,0.6,0.6,0.0
10691,CATETER PARA ANESTESIA,RJ,6,25.88,45.82,33.233333333333334,7.447882025560467
45090,TERMÔMETRO BIMETÁLICO INDUSTRIAL,MG,6,100.0,890.0,448.48333333333335,261.4544734110829
42506,SERVICO DE VISTORIA / VALIDACAO / CERTIFICACAO,AM,6,16.0,90.0,35.166666666666664,28.84729912256374
33218,OCRELIZUMABE,RJ,6,35803.86,35803.86,35803.86,0.0
4362,AVENTAL,RN,6,7.899999999999999,21.95,12.538333333333332,5.768394635136077
16715,DETERGENTE ENZIMÁTICO,PE,6,17.7,84.76,39.884632768361584,23.7331823052573
28399,LORATADINA,MT,6,0.12,5.95,1.8950000000000002,2.2828031014522474
34552,PARACETAMOL,CE,6,0.12,2.2,0.6666666666666666,0.8398730062733691
14492,CONJUNTO FERRAMENTAS,MS,6,80.0,795.86,320.0316666666667,253.4314046377573
42923,SISTEMA EXTRATOR,MG,6,450.0,1369.0,722.7199999999999,337.07678608886727
32855,NISTATINA,CE,6,4.32,10.12,5.916666666666667,2.26679215338916
46814,TUBO METALON,AL,6,38.0,149.0,83.88333333333334,37.64414518443295
47615,VERNIZ,PE,6,23.85,125.8,87.05,37.88981393461837
46817,TUBO METALON,MG,6,39.0,566.2900000000001,161.76833333333335,203.07843237691856
5705,BEBIDA LÁCTEA,CE,6,0.95,6.63,4.4366666666666665,2.6772498326952356
45076,TERMÔMETRO,PB,6,121.0,1800.0,567.6361111111111,690.3286182372909
38631,PROPRANOLOL CLORIDRATO,BA,6,0.04,0.1,0.051666666666666666,0.02401388487243717
2343,AMINOÁCIDOS,PE,6,157.0,250.0,201.56500000000003,37.626323631202666
1365,AGASALHO DESPORTIVO,RS,6,15.5,110.0,56.46666666666667,38.544035422704084
1560,AGULHA ODONTOLÓGICA,AC,6,0.3663,41.0,24.967066666666668,19.256371627455326
30405,MEIO DE CULTURA,AC,6,22.51,288.0,101.55833333333334,121.35883279212382
4343,AVEIA BENEFICIADA,SC,6,7.4,13.44,9.696666666666667,2.1094517455174615
31936,MOP ÚMIDO,RJ,6,9.35,1678.0,303.57666666666665,673.485391754466
37667,PORTAL MADEIRA,MG,6,143.61,800.0,516.6850000000001,266.06380691480757
5849,BETAMETASONA,PR,6,3.4,12.34,6.316666666666666,3.335611887895033
37920,PREDNISONA,PR,6,0.062,0.2,0.12306666666666666,0.06017397000918808
25867,IMUNOGLOBULINA HUMANA,RN,6,52.67,236.67,169.085,90.52758049346066
47090,UNIFORME PROFISSIONAL,MS,6,74.0,1108.0,763.3333333333334,533.9553039971292
2351,AMIODARONA,BA,6,0.47,2.0,0.9666666666666667,0.7549216294865757
34568,PARACETAMOL,SE,6,0.13,34.0,12.541666666666666,14.991583527655333
133,'LEITE CONDENSADO',PI,6,4.75,7.33,5.738333333333333,1.2087748618608292
28905,LÂMINA BISTURI,MT,6,29.98,31.49,30.816666666666666,0.5985538126740709
43922,SUPORTE,PE,6,43.54,1130.0,623.35,511.2541272987437
47171,VACINA,PE,6,16.0,50.0,41.833333333333336,14.005951116102992
25043,GÁS COMPRIMIDO,SC,6,12.0,78.4,56.44166666666667,25.608873787550028
6049,BIPERIDENO,RS,6,0.21,2.03,0.5549999999999999,0.724534333209959
44614,TECIDO ALGODÃO,RS,6,8.0,25.0,20.266666666666666,7.027564774989034
7997,CADARÇO IDENTIFICAÇÃO VASOS SANGÜÍNEOS,MG,6,29.95,44.04,37.49,6.5924289908955425
39384,QUETIAPINA,RN,6,0.17,0.48,0.3283333333333333,0.12967909109284606
3910,ARTICAÍNA,BA,6,2.69,174.5,104.16666666666667,80.38576731403803
8680,CAL SODADA,RJ,6,38.12,183.68,114.29,51.255937802365885
8702,CALCADOR / CONDENSADOR,BA,6,8.1,8.99,8.39,0.43127717305695684
18185,ELETRODUTO,PE,6,1.7,73.6,30.939999999999998,29.516565518366118
47938,VÁLVULA DESCARGA,RS,6,53.71,103.0,65.83833333333332,18.366333784037213
8703,CALCADOR / CONDENSADOR,MT,6,8.1,8.99,8.39,0.43127717305695684
9386,CANTONEIRA METÁLICA,RJ,6,6.33,1500.0,520.1255580357143,581.4913822845903
13269,COLHER DESCARTÁVEL,MS,6,2.89,4.5,3.516666666666667,0.6734884309820524
47934,VÁLVULA DESCARGA,PR,6,45.940000000000005,128.56,98.98857142857143,34.30809707485915
9383,CANTONEIRA METÁLICA,MS,6,55.0,199.0,115.98333333333333,60.34137607534872
39450,RAMUCIRUMABE,RJ,6,3897.15,19485.77,11691.460000000001,8538.238814376182
13268,COLHER DESCARTÁVEL,MG,6,2.68,4.04,3.3733333333333335,0.4608976748332178
9380,CANTONEIRA METÁLICA,AL,6,55.0,199.0,115.98333333333333,60.34137607534872
26508,ISOLANTE TÉRMICO,AC,6,6.0,44.44444444444444,17.74074074074074,15.575014284386635
9378,CANTONEIRA METAL NÃO FERROSO,SP,6,33.0,232.47,89.745,71.35167937757316
23727,FUSÍVEL VIDRO,PE,6,0.52,1.7,1.145,0.45456572682066565
9375,CANTONEIRA METAL NÃO FERROSO,AM,6,103.9,239.0,190.92666666666665,67.53383823437453
38957,"PUBLICACAO, IMPRESSAO DE JORNAL / REVISTA / LIVRO",MS,6,9.9,14.9,11.241666666666667,2.1138629725378757
25776,IMPRESSO PADRONIZADO,SE,6,0.19,31.950000000000003,7.906666666666667,12.483913916182965
28325,LOCACAO GUARITA / CABINE SANITARIA,RR,6,240.83,404.57,312.7616666666667,63.539656409730945
28243,LOCACAO DE EQUIPAMENTO AUDIOVISUAL / SOM / VIDEO / FILMAGEM,PE,6,369.25,4300.0,1966.87,1460.5281704095955
48835,ÁLCOOL METÍLICO,BA,6,17.9,75.0,28.838333333333335,22.732224190929195
36940,PLANTA ORNAMENTAL,PB,6,8.0,190.0,76.83333333333333,67.279764169226
37844,PRATELEIRA,RS,6,458.0,1687.8,1079.895,474.99067080312216
9366,CANTONEIRA METAL FERROSO,MS,6,9.61,290.0,161.34666666666666,113.2636940359384
36941,PLANTA ORNAMENTAL,PE,6,8.0,190.0,76.83333333333333,67.279764169226
24885,GRELHA RALO,PR,6,5.95,40.53,20.763333333333332,14.942893517209667
12013,CIMENTO ORTOPÉDICO,RS,6,230.0,450.0,290.0,85.55699854482975
33562,OUTSOURCING DE IMPRESSAO - PAGINAS A4 - POLICROMATICO - EXCEDENTE A FRANQUIA SEM PAPEL,AC,6,0.1,0.95,0.3633333333333333,0.35023801430836526
37399,PONTEIRO,MG,6,10.5,100.0,37.516666666666666,38.20568003146478
25403,HIDRÓXIDO DE ALUMÍNIO,PE,6,0.15,10.0,2.4616666666666664,3.823733341469652
4615,BACIA,RN,6,7.069999999999999,20.0,13.431666666666667,5.3288138142242
42720,SILANO - AGENTE DE ADESÃO,AC,6,20.2,473.0,117.7,174.59651222175086
22374,FITA VEDA ROSCA,RS,6,0.96,7.52,3.8333333333333335,2.2273541852760346
44211,SÍLICA GEL,PE,6,46.5590625,71.25,55.46817708333333,8.473450149623295
6743,BOMBA HIDRÁULICA,CE,6,370.0,2623.0,1571.6599999999999,908.924413579039
35201,PELÍCULA ADESIVA,RS,6,34.0,82.26,61.86333333333334,16.21853589775189
42714,SIFÃO,RO,6,5.08,54.0,18.398333333333333,18.11295935695398
22123,FIPRONIL,MG,6,11.4,140.16,87.91666666666667,57.48545613167444
20766,EXTENSOR INFUSÃO VASCULAR,AC,6,1.683,87.6,23.2705,32.44807565172394
35868,PEÇA/COMPONENTE FONTE ALIMENTAÇÃO ININTERRUPTA,RO,6,206.06,780.0,554.8988888888889,265.7549648468317
