,Código UG_x,Código Modalidade Compra_x,Código Órgão_x,Descrição,Quantidade Item,Código Vencedor,Código Órgão Superior,Município,data,Total,valor_individual,UF
47899,152005,5,26000,CONEXÃO HIDRÁULICA,20,42240841000116,26000,RIO DE JANEIRO,2022-02-17,118169.8,6.23,RJ
47908,152005,5,26000,CONEXÃO HIDRÁULICA,40,42240841000116,26000,RIO DE JANEIRO,2021-12-20,224709.62,3.5200000000000005,RJ
47909,152005,5,26000,CONEXÃO HIDRÁULICA,40,42240841000116,26000,RIO DE JANEIRO,2022-02-17,118169.8,3.5200000000000005,RJ
47910,152005,5,26000,CONEXÃO HIDRÁULICA,60,42240841000116,26000,RIO DE JANEIRO,2021-12-20,224709.62,2.52,RJ
47911,152005,5,26000,CONEXÃO HIDRÁULICA,60,42240841000116,26000,RIO DE JANEIRO,2022-02-17,118169.8,2.52,RJ
47912,152005,5,26000,CONEXÃO HIDRÁULICA,30,42240841000116,26000,RIO DE JANEIRO,2021-12-20,224709.62,6.8,RJ
47913,152005,5,26000,CONEXÃO HIDRÁULICA,30,42240841000116,26000,RIO DE JANEIRO,2022-02-17,118169.8,6.8,RJ
47914,152005,5,26000,CONEXÃO HIDRÁULICA,20,42240841000116,26000,RIO DE JANEIRO,2021-12-20,224709.62,5.2,RJ
47915,152005,5,26000,CONEXÃO HIDRÁULICA,20,42240841000116,26000,RIO DE JANEIRO,2022-02-17,118169.8,5.2,RJ
47924,152005,5,26000,CONEXÃO HIDRÁULICA,46,42240841000116,26000,RIO DE JANEIRO,2021-12-20,224709.62,7.75,RJ
47925,152005,5,26000,CONEXÃO HIDRÁULICA,46,42240841000116,26000,RIO DE JANEIRO,2022-02-17,118169.8,7.75,RJ
47968,152005,5,26000,CONEXÃO HIDRÁULICA,20,42240841000116,26000,RIO DE JANEIRO,2021-12-20,224709.62,41.18,RJ
47969,152005,5,26000,CONEXÃO HIDRÁULICA,20,42240841000116,26000,RIO DE JANEIRO,2022-02-17,118169.8,41.18,RJ
47972,152005,5,26000,CONEXÃO HIDRÁULICA,10,42240841000116,26000,RIO DE JANEIRO,2021-12-20,224709.62,33.83,RJ
47973,152005,5,26000,CONEXÃO HIDRÁULICA,10,42240841000116,26000,RIO DE JANEIRO,2022-02-17,118169.8,33.83,RJ
47974,152005,5,26000,CONEXÃO HIDRÁULICA,10,42240841000116,26000,RIO DE JANEIRO,2021-12-20,224709.62,33.72,RJ
47975,152005,5,26000,CONEXÃO HIDRÁULICA,10,42240841000116,26000,RIO DE JANEIRO,2022-02-17,118169.8,33.72,RJ
47976,152005,5,26000,CONEXÃO HIDRÁULICA,20,42240841000116,26000,RIO DE JANEIRO,2021-12-20,224709.62,25.0,RJ
47977,152005,5,26000,CONEXÃO HIDRÁULICA,20,42240841000116,26000,RIO DE JANEIRO,2022-02-17,118169.8,25.0,RJ
47978,152005,5,26000,CONEXÃO HIDRÁULICA,40,42240841000116,26000,RIO DE JANEIRO,2021-12-20,224709.62,29.9,RJ
47979,152005,5,26000,CONEXÃO HIDRÁULICA,40,42240841000116,26000,RIO DE JANEIRO,2022-02-17,118169.8,29.9,RJ
47988,152005,5,26000,COMPRESSOR REFRIGERAÇÃO,4,781399000195,26000,RIO DE JANEIRO,2021-12-20,224709.62,500.0,RJ
47989,152005,5,26000,COMPRESSOR REFRIGERAÇÃO,4,781399000195,26000,RIO DE JANEIRO,2022-02-17,118169.8,500.0,RJ
47990,152005,5,26000,COMPRESSOR REFRIGERAÇÃO,4,36256818000117,26000,RIO DE JANEIRO,2021-12-20,224709.62,1074.75,RJ
47991,152005,5,26000,COMPRESSOR REFRIGERAÇÃO,4,36256818000117,26000,RIO DE JANEIRO,2022-02-17,118169.8,1074.75,RJ
48202,152005,5,26000,CONEXÃO HIDRÁULICA,4,42240841000116,26000,RIO DE JANEIRO,2021-12-20,224709.62,65.99,RJ
48203,152005,5,26000,CONEXÃO HIDRÁULICA,4,42240841000116,26000,RIO DE JANEIRO,2022-02-17,118169.8,65.99,RJ
48204,152005,5,26000,CONEXÃO HIDRÁULICA,4,42240841000116,26000,RIO DE JANEIRO,2021-12-20,224709.62,97.54,RJ
48205,152005,5,26000,CONEXÃO HIDRÁULICA,4,42240841000116,26000,RIO DE JANEIRO,2022-02-17,118169.8,97.54,RJ
48206,152005,5,26000,CONEXÃO HIDRÁULICA,1,42240841000116,26000,RIO DE JANEIRO,2021-12-20,224709.62,10.99,RJ
48207,152005,5,26000,CONEXÃO HIDRÁULICA,1,42240841000116,26000,RIO DE JANEIRO,2022-02-17,118169.8,10.99,RJ
48250,152005,5,26000,COMPRESSOR REFRIGERAÇÃO,10,42240841000116,26000,RIO DE JANEIRO,2021-12-20,224709.62,355.99,RJ
48251,152005,5,26000,COMPRESSOR REFRIGERAÇÃO,10,42240841000116,26000,RIO DE JANEIRO,2022-02-17,118169.8,355.99,RJ
48252,152005,5,26000,COMPRESSOR REFRIGERAÇÃO,10,42240841000116,26000,RIO DE JANEIRO,2021-12-20,224709.62,439.99,RJ
48253,152005,5,26000,COMPRESSOR REFRIGERAÇÃO,10,42240841000116,26000,RIO DE JANEIRO,2022-02-17,118169.8,439.99,RJ
48254,152005,5,26000,COMPRESSOR REFRIGERAÇÃO,10,42240841000116,26000,RIO DE JANEIRO,2021-12-20,224709.62,603.25,RJ
48255,152005,5,26000,COMPRESSOR REFRIGERAÇÃO,10,42240841000116,26000,RIO DE JANEIRO,2022-02-17,118169.8,603.25,RJ
48256,152005,5,26000,COMPRESSOR REFRIGERAÇÃO,5,42240841000116,26000,RIO DE JANEIRO,2021-12-20,224709.62,486.54,RJ
48257,152005,5,26000,COMPRESSOR REFRIGERAÇÃO,5,42240841000116,26000,RIO DE JANEIRO,2022-02-17,118169.8,486.54,RJ
48258,152005,5,26000,COMPRESSOR REFRIGERAÇÃO,5,42240841000116,26000,RIO DE JANEIRO,2021-12-20,224709.62,413.27,RJ
48259,152005,5,26000,COMPRESSOR REFRIGERAÇÃO,5,42240841000116,26000,RIO DE JANEIRO,2022-02-17,118169.8,413.27,RJ
48260,152005,5,26000,COMPRESSOR REFRIGERAÇÃO,4,22618770000135,26000,RIO DE JANEIRO,2021-12-20,224709.62,2300.0,RJ
48261,152005,5,26000,COMPRESSOR REFRIGERAÇÃO,4,22618770000135,26000,RIO DE JANEIRO,2022-02-17,118169.8,2300.0,RJ
48516,158143,-99,26428,CONEXÃO HIDRÁULICA,153,20795155000179,26000,BRASILIA,2021-12-17,451.0,6.21,AC
48517,158143,-99,26428,CONEXÃO HIDRÁULICA,163,9664031000111,26000,BRASILIA,2021-12-17,451.0,5.9,AC
48518,158143,-99,26428,CONEXÃO HIDRÁULICA,153,9664031000111,26000,BRASILIA,2021-12-17,451.0,8.37,AC
48519,158143,-99,26428,CONEXÃO HIDRÁULICA,314,9664031000111,26000,BRASILIA,2021-12-17,451.0,7.6,AC
48520,158143,-99,26428,CONEXÃO HIDRÁULICA,324,9664031000111,26000,BRASILIA,2021-12-17,451.0,7.899999999999999,AC
48521,158143,-99,26428,CONEXÃO HIDRÁULICA,424,20795155000179,26000,BRASILIA,2021-12-17,451.0,0.95,AC
48522,158143,-99,26428,CONEXÃO HIDRÁULICA,424,9664031000111,26000,BRASILIA,2021-12-17,451.0,3.5,AC
48523,158143,-99,26428,CONEXÃO HIDRÁULICA,174,9664031000111,26000,BRASILIA,2021-12-17,451.0,7.5,AC
48524,158143,-99,26428,CONEXÃO HIDRÁULICA,159,42262411000103,26000,BRASILIA,2021-12-17,451.0,31.94,AC
48553,158143,-99,26428,CONEXÃO HIDRÁULICA,208,9664031000111,26000,BRASILIA,2021-12-17,451.0,13.76,AC
48596,158143,-99,26428,CONEXÃO HIDRÁULICA,132,20795155000179,26000,BRASILIA,2021-12-17,451.0,3.52,AC
48597,158143,-99,26428,CONEXÃO HIDRÁULICA,121,20795155000179,26000,BRASILIA,2021-12-17,451.0,8.56,AC
48598,158143,-99,26428,CONEXÃO HIDRÁULICA,108,20795155000179,26000,BRASILIA,2021-12-17,451.0,16.3,AC
48599,158143,-99,26428,CONEXÃO HIDRÁULICA,115,9664031000111,26000,BRASILIA,2021-12-17,451.0,21.4,AC
48603,158143,-99,26428,CONEXÃO HIDRÁULICA,157,20795155000179,26000,BRASILIA,2021-12-17,451.0,8.46,AC
48604,158143,-99,26428,CONEXÃO HIDRÁULICA,152,20795155000179,26000,BRASILIA,2021-12-17,451.0,9.65,AC
48605,158143,-99,26428,CONEXÃO HIDRÁULICA,129,20795155000179,26000,BRASILIA,2021-12-17,451.0,15.0,AC
48699,158152,-99,26437,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,1,36990588000115,26000,BOA VISTA,2021-02-12,190632.0,34179.96,RR
48700,158152,-99,26437,SERVICO AUXILIAR DE LABORATORIO / ODONTOLOGO,1,36990588000115,26000,BOA VISTA,2021-02-12,190632.0,34179.96,PB
48834,158317,-99,26405,PLACA IDENTIFICAÇÃO,1651,29220447000158,26000,SOBRAL,2021-09-12,1240.82,0.7100000000000001,CE
48896,158467,-99,26436,FIO DE SUTURA,442,6194440000103,26000,PELOTAS,2021-02-12,3222.18,35.84,RS
49016,160072,-99,52121,FIO DE SUTURA,800,1706665000188,52000,BRASILIA,2021-12-13,65000.0,8.4,AC
49194,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,20,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,2872.8,RN
49195,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,20,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,2872.8,RS
49196,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,10,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,306.33000000000004,RN
49197,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,10,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,306.33000000000004,RS
49198,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,18,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,1016.95,RN
49199,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,18,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,1016.95,RS
49200,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,9,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,19710.6,RN
49201,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,9,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,19710.6,RS
49202,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,3,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,19710.5,RN
49203,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,3,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,19710.5,RS
49204,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,8,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,35710.4,RN
49205,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,8,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,35710.4,RS
49206,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,2,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,35710.5,RN
49207,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,2,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,35710.5,RS
49208,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,16,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,1476.2,RN
49209,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,16,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,1476.2,RS
49210,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,18,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,1167.08,RN
49211,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,18,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,1167.08,RS
49212,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,14,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,312.65000000000003,RN
49213,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,14,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,312.65000000000003,RS
49214,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,18,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,317.92,RN
49215,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,18,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,317.92,RS
49216,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,16,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,1586.03,RN
49217,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,16,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,1586.03,RS
49218,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,4,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,1586.03,RN
49219,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,4,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,1586.03,RS
49220,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,36,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,1097.25,RN
49221,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,36,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,1097.25,RS
49222,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,16,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,1556.1,RN
49223,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,16,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,1556.1,RS
49224,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,1,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,1556.1,RN
49225,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,1,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,1556.1,RS
49226,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,36,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,87.99,RN
49227,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,36,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,87.99,RS
49228,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,8,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,425992.35,RN
49229,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,8,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,425992.35,RS
49230,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,2,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,425992.35,RN
49231,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,2,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,425992.35,RS
49232,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,20,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,7820.4,RN
49233,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,20,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,7820.4,RS
49234,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,5,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,7820.3,RN
49235,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,5,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,7820.3,RS
49236,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,16,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,6982.4,RN
49237,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,16,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,6982.4,RS
49238,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,4,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,6982.4,RN
49239,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,4,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,6982.4,RS
49240,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,16,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,16817.8,RN
49241,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,16,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,16817.8,RS
49242,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,4,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,16817.25,RN
49243,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,4,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,16817.25,RS
49244,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,18,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,2374.05,RN
49245,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,18,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,2374.05,RS
49246,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,18,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,2274.3,RN
49247,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,18,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,2274.3,RS
49248,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,18,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,2374.05,RN
49249,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,18,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,2374.05,RS
49250,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,10,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,2592.13,RN
49251,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,10,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,2592.13,RS
49252,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,40,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,7840.35,RN
49253,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,40,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,7840.35,RS
49254,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,10,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,7840.35,RN
49255,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,10,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,7840.35,RS
49256,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,15,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,3466.13,RN
49257,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,15,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,3466.13,RS
49258,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,8,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,35710.5,RN
49259,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,8,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,35710.5,RS
49260,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,2,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,35710.5,RN
49261,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,2,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,35710.5,RS
49262,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,8,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,10700.0,RN
49263,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,8,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,10700.0,RS
49264,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,2,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,10700.0,RN
49265,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,2,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,10700.0,RS
49266,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,16,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,14164.5,RN
49267,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,16,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,14164.5,RS
49268,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,4,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,14164.5,RN
49269,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,4,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,14164.5,RS
49270,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,20,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,1153.33,RN
49271,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,20,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,1153.33,RS
49272,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,120,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,52.5,RN
49273,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,120,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,52.5,RS
49274,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,120,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,56.0,RN
49275,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,120,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,56.0,RS
49276,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,8,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,264457.2,RN
49277,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,8,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,264457.2,RS
49278,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,2,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,264457.2,RN
49279,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,2,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,264457.2,RS
49280,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,40,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,857.85,RN
49281,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,40,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,857.85,RS
49282,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,40,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,156.61,RN
49283,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,40,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,156.61,RS
49284,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,16,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,10174.5,RN
49285,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,16,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,10174.5,RS
49286,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,4,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,10174.5,RN
49287,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,4,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,10174.5,RS
49288,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,80,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,156.48,RN
49289,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,80,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,156.48,RS
49290,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,16,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,15800.4,RN
49291,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,16,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,15800.4,RS
49292,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,4,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,15800.4,RN
49293,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,4,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,15800.4,RS
49294,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,16,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,1576.05,RN
49295,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,16,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,1576.05,RS
49296,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,4,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,1576.05,RN
49297,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,4,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,1576.05,RS
49298,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,20,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,568.58,RN
49299,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,20,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,568.58,RS
49300,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,20,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,139.65,RN
49301,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,20,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,139.65,RS
49302,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,16,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,8977.5,RN
49303,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,16,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,8977.5,RS
49304,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,4,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,8977.5,RN
49305,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,4,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,8977.5,RS
49306,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,16,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,76867.35,RN
49307,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,16,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,76867.35,RS
49308,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,4,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,76867.35,RN
49309,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,4,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,76867.35,RS
49310,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,30,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,785.1800000000001,RN
49311,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,30,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,785.1800000000001,RS
49312,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,30,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,818.24,RN
49313,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,30,07758095000156,52000,SANTA MARIA,2021-12-14,2100.0,818.24,RS
49314,160417,-99,52121,EQUIPAMENTO DE OFICINA MECÂNICA,16,77711893000108,52000,SANTA MARIA,2021-12-14,2100.0,159.08,RN
